episode_id,start_step,end_step,action,segment_len,mean_delta_3,mean_delta_1,mean_slope_5,mean_std_5
65,11,11,RUN,1,-0.11744559356600608,-0.07692364241670287,-0.03547722793416288,0.07801349023827461
65,13,13,RUN,1,0.0002185763053131201,-0.07448021460281112,-0.005806210257678859,0.05630516258682312
65,16,18,RUN,3,-0.19358831600228368,-0.23792317391506113,-0.026762787947395724,0.20397206153514866
66,3,4,RUN,2,0.08484198214859505,0.006529018447158516,0.00011073728788676442,0.07479108996134416
66,8,8,RUN,1,-0.17664033678914065,-0.14947832681962125,-0.03407504776679271,0.07616668918788562
66,13,13,RUN,1,0.008531286010026756,0.004092407045799135,0.0019095157574984412,0.00785183421180068
66,15,15,RUN,1,-0.0734321276324256,-0.06951835903723419,-0.017905995040234268,0.03215858549965626
66,17,17,RUN,1,-0.030387516796829578,-0.0991245217444558,-0.039448522201984436,0.06247209350520926
66,19,19,RUN,1,-0.13724971076555098,-0.139259102546059,-0.0492524019185791,0.07723596406779924
68,3,3,RUN,1,0.13259699350209658,0.14731439350298398,0.10832886404382844,0.1343965727149093
69,5,5,RUN,1,0.0032767379714001843,0.10803102516154757,0.01601157002917564,0.07258012871852491
69,8,8,RUN,1,0.12620132745784637,0.0205722667012717,-0.03527048600705857,0.1073151625623369
69,10,10,RUN,1,-0.1751333835118003,-0.02594570654108147,0.019869412300257933,0.11618725493579696
69,13,13,RUN,1,-0.11728005995372418,0.024010665155065947,-0.030924882964731726,0.11505697232320185
69,17,18,RUN,2,-0.013831596641153524,-0.017094507645496228,0.004528205934786189,0.048415432521687285
70,5,5,RUN,1,0.105397235022826,0.10550134354054307,0.015867075037879663,0.07285556214325357
70,7,7,RUN,1,-0.03576852001462982,-0.0671182611712722,0.01214343113713501,0.07215805176448561
70,10,10,RUN,1,0.11273118645029911,-0.009796058430199744,-0.023553609616563543,0.11009760938259101
72,3,3,RUN,1,0.2698016200129163,0.4516002251585328,0.1105652015285663,0.1696622247249807
72,14,14,RUN,1,-0.05767156389096585,0.00024234159158684904,0.006836438320979016,0.04161129933396298
72,16,17,RUN,2,0.059659187626706765,0.16042253451987876,0.04345471364088617,0.09891308572846766
73,7,7,RUN,1,-0.02318570666071934,0.12173110701732717,0.05179497522176215,0.10913048297141661
73,10,10,RUN,1,0.025582131969518113,-0.011677120284018634,-0.02423879313810302,0.15626426904261542
73,14,14,RUN,1,0.05594013245107857,0.06453073808819379,-0.002114871090648905,0.03445764325269908
73,19,19,RUN,1,-0.0836416914027248,-0.09524665230117021,0.004208073298386804,0.054171958076923946
74,2,3,RUN,2,-0.1633316039334057,-0.2645892394530067,0.00788135367474976,0.12502472156781874
74,11,11,RUN,1,-0.08087695583196862,-0.10660455792423133,-0.030793923852639044,0.05354041414309521
74,13,14,RUN,2,0.053423159505821875,0.03065837189313069,-0.010186456771349859,0.05183044846335565
74,17,17,RUN,1,0.05727996739516633,0.13417126740470448,0.05863016760602242,0.08811486878141868
80,9,9,RUN,1,0.3547620304929398,0.5790329490399144,0.11677988934127374,0.22464402095692515
80,12,12,RUN,1,-0.20419803086581473,-0.2667603524437756,-0.05105713474951383,0.09318408904619183
80,16,16,RUN,1,-0.0013358480248343851,-0.020578999462779135,-0.009828994100380236,0.03459219715688903
80,18,19,RUN,2,0.09824341192950892,0.09233126222989338,0.010203403391031873,0.09048126947502946
81,3,3,RUN,1,0.029940633897573656,-0.0320039675401637,0.02609486455137132,0.05022095415737472
81,8,10,RUN,3,0.03604130908347061,-0.012313958671254918,-0.0072880140122444995,0.11891080116613019
82,3,4,RUN,2,-0.04804644325260506,-0.10740496510457037,0.0006846801805746955,0.06463775996872517
82,6,6,RUN,1,-0.010037797200156746,0.0057942685928775925,-0.025031595770716224,0.053843078455442665
82,12,12,RUN,1,0.013869177182674157,0.05165913437375929,-0.014262931643967882,0.04719139762247262
82,17,17,RUN,1,0.006054707646542895,0.03503821174384787,0.05653475397658617,0.10223404043568386
83,3,3,RUN,1,-0.2371689863419422,-0.28853321502886126,-0.030030786804380472,0.1296918064083142
83,12,12,RUN,1,0.11151177163769405,0.10265700874658934,0.021596922541892452,0.06062472377922651
83,16,17,RUN,2,0.1666840685258115,0.20563486064036443,0.020857031925828905,0.13865326571391742
83,19,19,RUN,1,0.3076901982111895,0.27142614327908865,0.08464804445481341,0.14768965242404997
84,6,7,RUN,2,0.04841031333127119,-0.10915371114131073,-0.03914795852091739,0.16636301794562694
84,9,9,RUN,1,0.18904578000309277,0.050903815714398226,0.042439729203246776,0.15371617722518072
84,11,12,RUN,2,0.059863583167900684,0.0432811551407861,0.015444790113225297,0.1345007520828426
84,17,18,RUN,2,0.03592138793108493,-0.06151066931884383,-0.03125165591208955,0.13093823697110774
85,6,6,RUN,1,0.18297123754826716,0.24051354776849487,0.04625474663781394,0.08471363518836263
85,10,12,RUN,3,0.018371116742255795,-0.01184541565002828,-0.01868273318104582,0.10491794122076765
86,8,8,RUN,1,-0.04753228222398004,-0.19623133292808323,0.00012643174089681415,0.1022772713041325
86,12,12,RUN,1,0.061566943255443755,0.1187748086371776,0.01348902194254338,0.04023497998935981
86,14,14,RUN,1,-0.12284136884208538,-0.11217772429576649,-0.024041943922633407,0.050658115937478085
87,3,4,RUN,2,0.08854876058653963,0.13962020199977984,-0.08721563620491582,0.2016192578190768
88,7,7,RUN,1,0.32248935432998305,0.35229147382948023,0.026019448591065218,0.14149604124402043
88,15,15,RUN,1,-0.00014207851224999624,0.08837558632316715,-0.0042537541446443705,0.09022187992319765
88,19,19,RUN,1,0.03626790137962427,-0.0857727764437701,0.004717263759024338,0.07995390402120997
89,3,3,RUN,1,0.05438123355568797,-0.11713895036739957,-0.0005655108478801058,0.11170091641066127
89,6,8,RUN,3,-0.2570834665963041,-0.4202927194451807,-0.11033989142288646,0.2377699911645197
89,10,10,RUN,1,-0.10750361292829487,-0.10088527685485003,-0.02436608041669594,0.08392154756568893
89,16,16,RUN,1,-0.021529970401356624,-0.06416769771239178,0.03478259392486294,0.09417939221772577
90,4,4,RUN,1,-0.10859689452402338,0.044365226122597384,-0.006171249235925654,0.12298166539164443
91,2,4,RUN,3,-0.06401441156944823,-0.14728313919120095,-0.005464420748060489,0.06780391687272279
91,6,6,RUN,1,-0.08508191235718723,-0.16147236080720656,-0.026053619603283795,0.05870333030066092
91,9,9,RUN,1,-0.03064566430761716,0.007133054973488581,-0.013087740586334698,0.0396065628692578
91,13,15,RUN,3,0.006861141315699047,0.007842284585599865,0.011041780080807277,0.06422397968345084
91,18,18,RUN,1,-0.10870431262239016,-0.13100936581990374,0.02242885469576957,0.10090774386221926
92,3,3,RUN,1,-0.18156110739845194,-0.06541638883953971,-0.10622001311775552,0.14003185013676103
92,14,14,RUN,1,-0.022121608499580593,-0.07303196117560326,-0.012904994861135614,0.06711017580239623
92,17,17,RUN,1,0.2706430724332771,0.1450175733704741,-0.0064488638165186105,0.1379953311525662
93,7,7,RUN,1,-0.0796911113290644,0.01694247062667517,-0.05390761214143909,0.13247800549510064
93,12,12,RUN,1,-0.10462818135768223,-0.12036759668125399,0.00129818128585831,0.08608069204449818
93,16,19,RUN,4,0.21435082624926638,0.2204685847158968,0.05389812778317142,0.14960033019873564
94,3,3,RUN,1,-0.10735472014748856,-0.31183675690257207,-0.014428123821024296,0.1372169613389675
94,5,5,RUN,1,0.07213630039530727,0.1496172200184584,0.005668198208523324,0.1342549578661629
94,12,12,RUN,1,0.19698435410252357,0.01849185525411251,-0.06758844116266495,0.182872092362947
94,17,17,RUN,1,0.06477775543661568,0.03345203692040816,0.009939919274433339,0.05332027895812072
94,19,19,RUN,1,-0.14716906672858437,-0.06389903350249243,-0.02586107764276836,0.07932574010812726
95,4,5,RUN,2,0.025640045345372856,0.028355446997835904,-0.02756131122377741,0.09381592232867536
